cohort,signature,method,auroc_raw,auroc_partialled,delta,corr_with_gep,corr_with_infiltration
Braun,B_cells_Bindea_et_al,mean_z,0.4687577794373911,0.4321633059497137,-0.036594473487677415,0.6678202240176492,0.43875074217261706
Braun,B_cells_Rooney_et_al,mean_z,0.49066467513069456,0.45307443365695793,-0.03759024147373663,0.6515898867771891,0.5259850578734303
Braun,CAF_Peng_et_al,mean_z,0.48817525516554644,0.48618371919342795,-0.0019915359721184855,-0.3772415053877232,-0.17418019400538864
Braun,CD8_Rooney_et_al,mean_z,0.47622603933283547,0.4055265123226288,-0.07069952701020665,0.8200108467176628,0.6783457043183514
Braun,CD8_T_cells_Bindea_et_al,mean_z,0.4401294498381877,0.4169778441623102,-0.023151605675877485,0.6610473819321799,0.28509018441813605
Braun,CD_8_T_effector,mean_z,0.4896689071446353,0.41423948220064727,-0.07542942494398802,0.8493702025271407,0.7508394285923349
Braun,CellCycle_Reg,mean_z,0.5611152601443864,0.5713218820014937,0.0102066218571073,-0.5760239269428274,-0.2836783481433405
Braun,Cell_cycle,mean_z,0.5621110281304456,0.5800348518795121,0.017923823749066536,-0.6224505508027205,-0.2549380783572351
Braun,Chemokine_Receptors_Li_et_al,mean_z,0.47398556136420217,0.4346527259148618,-0.03933283544934035,0.7390768498844708,0.42342662713665435
Braun,Chemokines_Li_et_al,mean_z,0.5070948469006722,0.4981329350261389,-0.008961911874533268,0.659109937642693,0.3368764273551761
Braun,Co_inhibition_APC_Rooney_et_al,mean_z,0.49489668907144635,0.46228528752800596,-0.03261140154344039,0.7662893467133622,0.4523751037831123
Braun,Co_inhibition_T_cell_Rooney_et_al,mean_z,0.46104057754543193,0.42444610405775457,-0.03659447348767736,0.8314817584597397,0.5235797379917255
Braun,Co_stimulation_APC_Rooney_et_al,mean_z,0.4580532735872542,0.446352999751058,-0.011700273836196151,0.6774108454992445,0.35628761424040206
Braun,Co_stimulation_T_cell_Rooney_et_al,mean_z,0.47672392332586505,0.44336569579288027,-0.033358227532984785,0.7574700126406573,0.5116287367835699
Braun,Cytokine_Receptors_Li_et_al,mean_z,0.4580532735872542,0.44660194174757284,-0.011451331839681334,0.5918558540766962,0.17124995959020886
Braun,Cytokines_Li_et_al,mean_z,0.4630321135175504,0.4500871296987802,-0.01294498381877024,0.6164426025842688,0.11328424706986456
Braun,Cytotoxic_cells_Bindea_et_al,mean_z,0.46328105551406523,0.41249688822504355,-0.05078416728902169,0.8122755189339523,0.6202868600955087
Braun,DC_Bindea_et_al,mean_z,0.45531491162559123,0.4368932038834951,-0.018421707742096116,0.47778621503638136,0.21235628836508996
Braun,DDR,mean_z,0.5825242718446602,0.5924819517052526,0.009957679860592483,-0.5809963116663645,-0.16538655195923893
Braun,EMT1,mean_z,0.5977097336320637,0.5937266616878267,-0.003983071944236971,-0.3485863122096542,0.15691622921605938
Braun,EMT2,mean_z,0.4936519790888723,0.5018670649738611,0.008215085884988815,-0.43934106267100625,-0.18624747448557877
Braun,EMT3,mean_z,0.5471745083395568,0.5449340303709236,-0.0022404779686332477,-0.293260678145951,0.025467777605533846
Braun,EV_Cell_2020,mean_z,0.4665173014687578,0.44983818770226536,-0.016679113766492448,0.5515108045244178,0.2962935183856413
Braun,Eosinophils_Bindea_et_al,mean_z,0.43664426188698036,0.4346527259148618,-0.001991535972118541,0.5105597020317826,0.03217803282803329
Braun,Exhausted_CD8_Danaher_et_al,mean_z,0.4799601692805576,0.4976350510331093,0.017674881752551663,-0.7545743334302336,-0.6227117887717775
Braun,Ferroptosis,mean_z,0.3940751804829475,0.3783918347025143,-0.015683345780433178,0.5140485938578361,0.22485362509292284
Braun,GPAGs,mean_z,0.45581279561862087,0.466268359472243,0.010455563853622118,-0.4776900978975731,-0.24880193280166946
Braun,Histones,mean_z,0.574807069952701,0.5954692556634305,0.02066218571072942,-0.6360776731197538,-0.31728295246044874
Braun,Homologous_recombination,mean_z,0.5932287776947971,0.6089121234752303,0.015683345780433178,-0.6089707181073769,-0.17879148238435608
Braun,ICB_resistance_Peng_et_al,mean_z,0.5108289768483943,0.5621110281304456,0.05128205128205121,-0.8096223934923564,-0.6638381175986964
Braun,Immune_Checkpoint,mean_z,0.4378889718695544,0.39805825242718446,-0.03983071944236993,0.8568525237453906,0.5232734011509014
Braun,Interferon_Receptor_Li_et_al,mean_z,0.4568085636046801,0.4336569579288026,-0.023151605675877485,0.5224611189406169,0.3632852361145301
Braun,Interferons_Li_et_al,mean_z,0.4665173014687578,0.47896440129449835,0.012447099825740549,0.19406679013372669,-0.2098346213715101
Braun,Interleukins_Li_et_al,mean_z,0.46452576549663926,0.4483445357231765,-0.016181229773462757,0.6638054463966727,0.2101440692744736
Braun,Interleukins_Receptor_Li_et_al,mean_z,0.4916604431167538,0.4682598954443615,-0.023400547672392302,0.7134649299209163,0.3983561116447743
Braun,Lymph_vessels_Bindea_et_al,mean_z,0.4707493154095096,0.47448344535723175,0.0037341299477221535,-0.2451844277713553,-0.10488747252202822
Braun,MDSC_Peng_et_al,mean_z,0.5434403783918347,0.5476723923325865,0.004232013940751789,-0.5137161174813062,-0.1678136631843883
Braun,MDSC_Wang_et_al,mean_z,0.5220313666915609,0.5499128703012198,0.02788150360965891,-0.7828095493230943,-0.5283554050731845
Braun,MHC_Class_I_Rooney_et_al,mean_z,0.48020911127707244,0.4580532735872542,-0.02215583768981827,0.798652705763187,0.5701408966170316
Braun,MT_exosome,mean_z,0.46601941747572817,0.4568085636046801,-0.009210853871048086,0.4903685972884656,0.24506972513408667
